gene_id	gene_name	gene_biotype	PH7MLH_1_tpm	PH7MLH_1_count	PH7MLH_2_count	PH7MLH_2_count
ENSG00000291019	AACSP1	lncRNA	0	0	0.350038705	0.350038704
ENSG00000291020		lncRNA	0	0	0	0
ENSG00000291021		lncRNA	0	0	0	0
ENSG00000291022		lncRNA	0	0	0.04076466	0.040764659
ENSG00000291023		lncRNA	0.847380809	0.847380809	0.15421316	0.154213159
ENSG00000291024		lncRNA	0.014658336	0.014658336	0.234422054	0.234422054
ENSG00000291027	UBE2Q2P1	lncRNA	0.598793227	0.598793228	0.432958105	0.432958105
ENSG00000291028	LINC00933	lncRNA	0.128605975	0.128605975	0	0
ENSG00000291029		lncRNA	25.2326523	25.2326523	55.45442049	55.45442049
ENSG00000291030		lncRNA	0	0	0	0
ENSG00000291031	BCORP1	lncRNA	0.047457219	0.047457218	0	0
ENSG00000291032		lncRNA	0.329778711	0.329778711	0.28236746	0.28236746
ENSG00000291033	TXLNGY	lncRNA	3.253701494	3.253701494	0.040063645	0.040063645
ENSG00000291034		lncRNA	0.125320421	0.125320421	0	0
ENSG00000291035	RRP7BP	lncRNA	5.095112452	5.095112453	2.478508589	2.478508589
ENSG00000291036		lncRNA	0	0	0	0
ENSG00000291037		lncRNA	0	0	0	0
ENSG00000291038		lncRNA	0.256655433	0.256655433	0	0
ENSG00000291039	DHRS4L1	lncRNA	1.072833048	1.072833048	0.692318965	0.692318965
ENSG00000291040	CD99P1	lncRNA	0.423564416	0.423564416	0.047052476	0.047052476
ENSG00000291041		lncRNA	0.212713245	0.212713245	0.055254031	0.055254031
ENSG00000291042		lncRNA	0.25585024	0.25585024	0.377691762	0.377691762
ENSG00000291043		lncRNA	0.896917942	0.896917942	3.836350092	3.836350092
ENSG00000291044		lncRNA	0.766926694	0.766926694	0.426113783	0.426113783
ENSG00000291045		lncRNA	0	0	0.044786417	0.044786417
ENSG00000291046		lncRNA	0.320900249	0.320900249	0.752565249	0.752565249
ENSG00000291047		lncRNA	0.335998582	0.335998582	0.267820714	0.267820714
ENSG00000291049	FAM86B3P	lncRNA	1.216684021	1.216684021	0.503984298	0.503984298
ENSG00000291050	TEKT4P2	lncRNA	1.046756582	1.046756582	1.512399397	1.512399398
ENSG00000291051		lncRNA	0.532394986	0.532394986	0.290190724	0.290190724
ENSG00000291052	ABCC13	lncRNA	0	0	0	0
ENSG00000291053	CATSPER2P1	lncRNA	0.664226584	0.664226584	1.312981717	1.312981717
ENSG00000291054		lncRNA	0.691026426	0.691026426	0.746729502	0.746729502
ENSG00000291056	SEPTIN7P9	lncRNA	0.081631696	0.081631696	0.018317433	0.018317433
ENSG00000291057	ABCC6P1	lncRNA	1.268530503	1.268530503	1.095147655	1.095147655
ENSG00000291060		lncRNA	0.600278301	0.600278301	0.573266144	0.573266144
ENSG00000291061		lncRNA	0	0	0	0
ENSG00000291062		lncRNA	0.240354447	0.240354447	0.304596345	0.304596346
ENSG00000291063		lncRNA	1.73536874	1.73536874	0.60039007	0.60039007
ENSG00000291064		lncRNA	2.042356758	2.042356758	1.171122934	1.171122934
ENSG00000291065		lncRNA	1.001590915	1.001590915	2.078270536	2.078270537
ENSG00000291066		lncRNA	1.508425921	1.508425921	1.707001174	1.707001174
ENSG00000291067		lncRNA	0.19184254	0.19184254	0.636115679	0.636115679
ENSG00000291068		lncRNA	1.42398692	1.42398692	2.76141871	2.76141871
ENSG00000291069	BMS1P1	lncRNA	0.648458554	0.648458554	0.926777533	0.926777533
ENSG00000291070	AOC4P	lncRNA	0	0	0	0
ENSG00000291071	FAM86JP	lncRNA	1.12291139	1.12291139	0.905969243	0.905969243
ENSG00000291072		lncRNA	3.631052698	3.631052697	3.765721965	3.765721964
ENSG00000291073		lncRNA	1.209936745	1.209936745	0.588861433	0.588861433
ENSG00000291074	CCDC144NL	lncRNA	0	0	0.032218174	0.032218174
ENSG00000291075	FRG1HP	lncRNA	0.839513675	0.839513675	2.067735578	2.067735578
ENSG00000291076	AADACP1	lncRNA	0	0	0	0
ENSG00000291077		lncRNA	0	0	0	0
ENSG00000291078		lncRNA	1.220359774	1.220359774	1.398084569	1.398084569
ENSG00000291079	SDHAP3	lncRNA	2.069241123	2.069241123	1.852055241	1.852055241
ENSG00000291080	ZNF252P	lncRNA	2.9972963	2.9972963	1.882120988	1.882120988
ENSG00000291081		lncRNA	1.4719634	1.4719634	1.202709623	1.202709624
ENSG00000291082	HERC2P9	lncRNA	2.318124398	2.318124397	3.66027006	3.660270059
ENSG00000291083	CYP2B7P	lncRNA	0	0	0	0
ENSG00000291084	ALOX12P2	lncRNA	0.032930452	0.032930452	0	0
ENSG00000291085	TMEM191A	lncRNA	0.726523509	0.726523509	0.131215511	0.131215511
ENSG00000291086	LGALS17A	lncRNA	0	0	0	0
ENSG00000291087	CRYBB2P1	lncRNA	2.834478193	2.834478193	1.51861621	1.51861621
ENSG00000291088	NPEPPSP1	lncRNA	0.290528959	0.290528959	0.627010621	0.627010621
ENSG00000291089		lncRNA	0.362092414	0.362092414	0	0
ENSG00000291091		lncRNA	1.498182893	1.498182894	1.608560504	1.608560504
ENSG00000291092	PMS2P3	lncRNA	1.615861612	1.615861613	0.73625908	0.73625908
ENSG00000291093	SVIL-AS1	lncRNA	0.963823441	0.963823441	0.980467121	0.980467121
ENSG00000291094		lncRNA	2.907765285	2.907765286	2.236790349	2.236790349
ENSG00000291095		lncRNA	0.040939892	0.040939892	0	0
ENSG00000291096		lncRNA	0.108339108	0.108339108	0.068347256	0.068347256
ENSG00000291097	HLA-L	lncRNA	0.04422574	0.04422574	0.463035574	0.463035574
ENSG00000291098		lncRNA	0	0	0	0
ENSG00000291099		lncRNA	0.521517275	0.521517275	0.782565546	0.782565546
ENSG00000291100		lncRNA	2.822860553	2.822860555	0.144348959	0.144348959
ENSG00000291101		lncRNA	0.812452325	0.812452325	0.482747774	0.482747774
ENSG00000291102	GUSBP1	lncRNA	0.806825707	0.806825707	1.102197825	1.102197825
ENSG00000291103		lncRNA	0.032424736	0.032424736	0	0
ENSG00000291104	BTN2A3P	lncRNA	0.827262467	0.827262467	0.35918326	0.35918326
ENSG00000291105		lncRNA	0.110383872	0.110383872	0.28062762	0.28062762
ENSG00000291106	SNHG33	lncRNA	19.98369614	19.98369614	14.6346496	14.63464961
ENSG00000291108	SEPTIN7P11	lncRNA	0.015027135	0.015027135	0.051192435	0.051192435
ENSG00000291109	CES1P1	lncRNA	0.203931642	0.203931643	0.108068651	0.108068651
ENSG00000291110	TRIM16L	lncRNA	2.64858253	2.64858253	2.023302772	2.023302772
ENSG00000291111		lncRNA	0	0	0	0
ENSG00000291112		lncRNA	0.229119618	0.229119618	0	0
ENSG00000291113		lncRNA	3.318781485	3.318781485	5.731224768	5.731224769
ENSG00000291114	SIGLEC17P	lncRNA	0	0	0	0
ENSG00000291115		lncRNA	0.378279185	0.378279185	0	0
ENSG00000291116	PLAC9P1	lncRNA	0	0	0	0
ENSG00000291117		lncRNA	0.023167542	0.023167541	0.133255876	0.133255876
ENSG00000291118	ZNF767P	lncRNA	0.499407375	0.499407375	0.828845401	0.828845401
ENSG00000291119		lncRNA	0.364449416	0.364449416	0.038901198	0.038901198
ENSG00000291121		lncRNA	0.388945792	0.388945792	0.734868179	0.734868179
ENSG00000291122	CASTOR3P	lncRNA	0.537990643	0.537990642	1.742442068	1.742442069
ENSG00000291123	H2BP1	lncRNA	0	0	0.016041252	0.016041252
ENSG00000291124		lncRNA	1.876828986	1.876828986	2.357032905	2.357032905
ENSG00000291125		lncRNA	0.139182531	0.13918253	0.057252616	0.057252616
ENSG00000291126		lncRNA	1.171764529	1.171764529	0	0
ENSG00000291127	ANKRD36BP2	lncRNA	1.656577451	1.656577451	0.122688364	0.122688365
ENSG00000291128	APOC1P1	lncRNA	0.200374113	0.200374113	0.201748506	0.201748505
ENSG00000291129	PPIEL	lncRNA	0.214582986	0.214582986	0.243670872	0.243670872
ENSG00000291130		lncRNA	1.598357073	1.598357073	2.374541403	2.374541403
ENSG00000291131		lncRNA	0.27910584	0.27910584	0.074574153	0.074574152
ENSG00000291132	MTMR9LP	lncRNA	0.08024823	0.08024823	0.9340447	0.9340447
ENSG00000291133		lncRNA	0.439961985	0.439961985	0.365570268	0.365570268
ENSG00000291134		lncRNA	0.957324765	0.957324766	1.314423564	1.314423564
ENSG00000291135	FCGR1BP	lncRNA	0.009061363	0.009061363	0.023385635	0.023385635
ENSG00000291136	RABGEF1P1	lncRNA	3.525130727	3.525130727	3.178321527	3.178321526
ENSG00000291137	GBA1LP	lncRNA	2.556827373	2.556827372	1.203178104	1.203178104
ENSG00000291138		lncRNA	0	0	0	0
ENSG00000291139	DPY19L2P2	lncRNA	0.210118554	0.210118554	0	0
ENSG00000291140	AMZ2P1	lncRNA	4.206065478	4.206065478	8.819725211	8.819725212
ENSG00000291141	EMBP1	lncRNA	0.623110434	0.623110434	0.292790246	0.292790245
ENSG00000291142		lncRNA	0.808959171	0.808959171	1.16355416	1.16355416
ENSG00000291143		lncRNA	0.254151907	0.254151907	0.023088286	0.023088286
ENSG00000291144		lncRNA	0	0	0	0
ENSG00000291145		lncRNA	0.267949236	0.267949236	0.521607781	0.521607781
ENSG00000291146	RP9P	lncRNA	19.42368889	19.42368889	34.17341677	34.17341676
ENSG00000291147		lncRNA	0.168912976	0.168912976	0.331353727	0.331353727
ENSG00000291148	AZGP1P1	lncRNA	0.274494325	0.274494325	0	0
ENSG00000291149		lncRNA	0.75344613	0.753446129	0.948095276	0.948095276
ENSG00000291150	LSP1P5	lncRNA	1.808163069	1.808163069	2.060035818	2.060035817
ENSG00000291151	NSUN5P1	lncRNA	3.718967876	3.718967876	5.821201282	5.821201281
ENSG00000291152	SBDSP1	lncRNA	10.38464927	10.38464927	10.3898571	10.3898571
ENSG00000291153	STAG3L4	lncRNA	2.181390192	2.181390192	1.915735936	1.915735936
ENSG00000291154		lncRNA	0.539236354	0.539236354	0.347065109	0.347065109
ENSG00000291155	CT75	lncRNA	3.180476928	3.180476928	12.05495173	12.05495173
ENSG00000291156		lncRNA	2.11702408	2.11702408	2.340175195	2.340175194
ENSG00000291157		lncRNA	0	0	0	0
ENSG00000291158	LINC00869	lncRNA	1.82564574	1.82564574	0.351303277	0.351303277
ENSG00000291159		lncRNA	0.933973153	0.933973153	0.965030678	0.965030678
ENSG00000291163		lncRNA	0	0	0	0
ENSG00000291164	C3P1	lncRNA	0	0	0	0
ENSG00000291165		lncRNA	0	0	0	0
ENSG00000291166		lncRNA	0.215238728	0.215238728	4.928457721	4.928457722
ENSG00000291167		lncRNA	0.01346747	0.01346747	0.117450688	0.117450688
ENSG00000291168	ANKRD19P	lncRNA	0.115504941	0.115504941	0.253405489	0.253405489
ENSG00000291169		lncRNA	0.023333981	0.023333981	0.035506018	0.035506018
ENSG00000291170		lncRNA	1.152479126	1.152479126	1.06202603	1.06202603
ENSG00000291171		lncRNA	1.834278602	1.834278603	1.737267185	1.737267185
ENSG00000291172	SPATA31D5P	lncRNA	0	0	0	0
ENSG00000291173	CASP4LP	lncRNA	0	0	0	0
ENSG00000291174	FAUP4	lncRNA	14.57856331	14.5785633	6.36881367	6.36881367
ENSG00000291175		lncRNA	0.56463114	0.56463114	0.573541474	0.573541474
ENSG00000291176		lncRNA	5.480740096	5.480740096	4.556020662	4.556020662
ENSG00000291177	ZNF56P	lncRNA	0.657101113	0.657101113	0.210190064	0.210190064
ENSG00000291178		lncRNA	2.253204564	2.253204564	2.587521951	2.58752195
ENSG00000291179		lncRNA	0.58935692	0.589356921	0.585591512	0.585591511
ENSG00000291180		lncRNA	0	0	0.08005456	0.08005456
ENSG00000291181	FGF7P3	lncRNA	0.071375089	0.071375089	0.178122322	0.178122322
ENSG00000291182		lncRNA	0.316751753	0.316751753	0.308305001	0.308305001
ENSG00000291183		lncRNA	0.01356635	0.01356635	0	0
ENSG00000291184		lncRNA	0.103410701	0.103410701	0.205500017	0.205500017
ENSG00000291185		lncRNA	0.615998268	0.615998268	9.214812762	9.214812763
ENSG00000291186		lncRNA	1.399739173	1.399739173	0.843398291	0.843398291
ENSG00000291187	REXO6P	lncRNA	0.025591045	0.025591045	0	0
ENSG00000291189		lncRNA	0.197567753	0.197567753	0	0
ENSG00000291190	A2MP1	lncRNA	0	0	0	0
ENSG00000291191	OR4F13P	lncRNA	0.211755311	0.21175531	0.180344917	0.180344917
ENSG00000291193		lncRNA	0	0	0	0
ENSG00000291194		lncRNA	0.151888485	0.151888485	0.598188872	0.598188872
ENSG00000291195		lncRNA	0	0	0	0
ENSG00000291196	KRT16P3	lncRNA	0	0	0	0
ENSG00000291197		lncRNA	0	0	0	0
ENSG00000291198		lncRNA	0	0	0.016246862	0.016246862
ENSG00000291199		lncRNA	0	0	0	0
ENSG00000291200		lncRNA	0	0	0	0
ENSG00000291201		lncRNA	0.232081013	0.232081013	0.176184323	0.176184323
ENSG00000291202		lncRNA	0.805454458	0.805454458	0.629980372	0.629980372
ENSG00000291203		lncRNA	1.894171706	1.894171706	1.909244881	1.909244882
ENSG00000291204		lncRNA	0	0	0	0
ENSG00000291205		lncRNA	0.100082593	0.100082594	0	0
ENSG00000291206	GTF2IRD1P1	lncRNA	0.099552623	0.099552622	0.056523759	0.05652376
ENSG00000291207		lncRNA	1.403458617	1.403458617	2.292878851	2.29287885
ENSG00000291208		lncRNA	0.65731414	0.65731414	0.161737081	0.161737081
ENSG00000291209		lncRNA	0.106076285	0.106076285	0.090063651	0.090063651
ENSG00000291210		lncRNA	2.054335377	2.054335377	1.390097383	1.390097383
ENSG00000291211		lncRNA	0.030683979	0.030683979	0.007777536	0.007777535
ENSG00000291212		lncRNA	0.348018196	0.348018196	0.219552192	0.219552192
ENSG00000291213	DPY19L2P3	lncRNA	0.174555359	0.174555359	0.297325925	0.297325925
ENSG00000291214		lncRNA	24.45049252	24.45049252	54.38009344	54.38009344
ENSG00000291216		lncRNA	0	0	0	0
ENSG00000291217	LINC01347	lncRNA	0.107887796	0.107887796	0.057356072	0.057356073
ENSG00000291218		lncRNA	1.200267466	1.200267466	0.903484046	0.903484046
ENSG00000291219		lncRNA	0.108260008	0.108260008	0.011801783	0.011801783
ENSG00000291220		lncRNA	1.425290332	1.425290332	2.853572994	2.853572994
ENSG00000291221		lncRNA	0.038594	0.038594	0.059453368	0.059453368
ENSG00000291222		lncRNA	0	0	0.099417193	0.099417192
ENSG00000291223	FAM86DP	lncRNA	5.400900275	5.400900275	4.113656224	4.113656224
ENSG00000291224		lncRNA	5.209229879	5.209229879	7.91568287	7.915682867
ENSG00000291225		lncRNA	0.031309056	0.031309056	0	0
ENSG00000291226		lncRNA	0	0	0	0
ENSG00000291227		lncRNA	0	0	0	0
ENSG00000291228		lncRNA	2.904737051	2.904737051	4.91845067	4.91845067
ENSG00000291229		lncRNA	0	0	0	0
ENSG00000291230	NAPSB	lncRNA	0	0	0	0
ENSG00000291231		lncRNA	0.027767199	0.027767199	0	0
ENSG00000291232	PDE4DIPP6	lncRNA	0.375056401	0.375056401	0.102215358	0.102215358
ENSG00000291233		lncRNA	1.311972772	1.311972772	0.037764855	0.037764855
ENSG00000291234		lncRNA	2.521919441	2.521919442	3.475460284	3.475460284
ENSG00000291235		lncRNA	0	0	0	0
ENSG00000291236		lncRNA	0	0	0	0
ENSG00000291237	SOD2	protein_coding	5.426955833	5.426955833	7.160300192	7.160300192
ENSG00000291239		protein_coding	0.090613627	0.090613627	0.583081834	0.583081833
ENSG00000291240		protein_coding	0.226063101	0.226063102	0.244238545	0.244238544
ENSG00000291241		lncRNA	0	0	0	0
ENSG00000291242		lncRNA	1.176588117	1.176588117	0.010121826	0.010121826
ENSG00000291243		lncRNA	0	0	0	0
ENSG00000291249		lncRNA	0	0	0	0
ENSG00000291250		lncRNA	5.405926584	5.405926583	2.460168806	2.460168805
ENSG00000291251		lncRNA	0	0	0	0
ENSG00000291252		lncRNA	0	0	0	0
ENSG00000291253		lncRNA	0	0	0	0
ENSG00000291254		lncRNA	0	0	0	0
ENSG00000291255		lncRNA	0.082313665	0.082313665	0.077581534	0.077581534
ENSG00000291256		lncRNA	0	0	0	0
ENSG00000291257		TEC	0	0	0	0
ENSG00000291261	GOLGA8IP	lncRNA	0.031481283	0.031481283	0.017874371	0.017874371
ENSG00000291262		lncRNA	0.854656299	0.8546563	1.031058314	1.031058314
ENSG00000291263	SMG1P7	lncRNA	0.727975092	0.727975093	0.65281954	0.65281954
ENSG00000291264		lncRNA	0.436301786	0.436301786	0.941259655	0.941259655
ENSG00000291265		lncRNA	1.727199382	1.727199382	0.89298993	0.892989929
ENSG00000291266	SMG1P5	lncRNA	7.210126428	7.210126428	5.143980208	5.14398021
ENSG00000291267		lncRNA	0	0	0.075198632	0.075198632
ENSG00000291268		lncRNA	0.030475435	0.030475435	0.484491632	0.484491632
ENSG00000291269		lncRNA	0.292078531	0.292078531	0.294404913	0.294404912
ENSG00000291270		lncRNA	0.014283922	0.014283921	0	0
ENSG00000291271		lncRNA	0	0	0	0
ENSG00000291274		lncRNA	0.287403025	0.287403025	0.375993158	0.375993158
ENSG00000291275		lncRNA	0.109594622	0.109594623	0.037485171	0.037485171
ENSG00000291276		lncRNA	0	0	0.074472952	0.074472951
ENSG00000291277		lncRNA	0	0	0	0
ENSG00000291280		lncRNA	0	0	0.020698315	0.020698315
ENSG00000291281	COL6A4P1	lncRNA	0	0	0	0
ENSG00000291282		lncRNA	0	0	0	0
ENSG00000291283		lncRNA	0.558338135	0.558338135	0.515144412	0.515144412
ENSG00000291285		lncRNA	0	0	0	0
ENSG00000291286		lncRNA	0	0	0	0
ENSG00000291289		lncRNA	0	0	0	0
ENSG00000291292		unitary_pseudogene	0	0	0	0
ENSG00000291293		lncRNA	0	0	0	0
ENSG00000291294		lncRNA	0	0	0	0
ENSG00000291295		lncRNA	0.385589901	0.3855899	0	0
ENSG00000291296		lncRNA	0	0	0	0
ENSG00000291297		lncRNA	0	0	0.124221483	0.124221482
ENSG00000291300	PRSS30P	lncRNA	0	0	0	0
ENSG00000291301		lncRNA	0	0	0	0
ENSG00000291302		protein_coding	4.999372509	4.999372499	2.838532241	2.838532252
ENSG00000291303		protein_coding	2.41636338	2.416363374	1.371957263	1.371957255
ENSG00000291306	LNX2BP	transcribed_unitary_pseudogene	0	0	0.711702825	0.711702826
ENSG00000291307	POLGARF	protein_coding	1.527586042	1.527586041	0	0
ENSG00000291308		transcribed_unitary_pseudogene	0	0	0	0
ENSG00000291309	LY6S	protein_coding	0	0	0	0
ENSG00000291310		unprocessed_pseudogene	0	0	0.265540115	0.265540114
ENSG00000291312		protein_coding	0.307164836	0.307164836	0	0
ENSG00000291313		protein_coding	69.1536056	69.15360561	23.50092147	23.50092147
ENSG00000291314		protein_coding	0.367352541	0.36735254	0.139049723	0.139049722
ENSG00000291315		protein_coding	216.6297862	216.6297862	465.1892275	465.1892275
ENSG00000291316	TMEM276-ZFTRAF1	protein_coding	3.575859649	3.575859649	2.573611341	2.57361134
ENSG00000291317	TMEM276	protein_coding	22.85363201	22.85363202	6.408577313	6.408577313
ENSG00000291325		lncRNA	0	0	0	0
ENSG00000291326		lncRNA	0	0	0	0
ENSG00000291336		TEC	0.196896971	0.19689697	0.027948428	0.027948428
ENSG00000291338		TEC	0	0	0	0
ENSG00000292223	ADIPINT	lncRNA	0	0	0	0
ENSG00000292246		lncRNA	0	0	0	0
ENSG00000292256		lncRNA	0.184611803	0.184611803	0.419273862	0.419273864
ENSG00000292259		protein_coding	0	0	0	0
ENSG00000292271		TR_D_gene	0	0	0	0
ENSG00000292277		protein_coding	0.071162534	0.071162534	0	0
ENSG00000292285		lncRNA	0	0	0	0
ENSG00000292309		lncRNA	0	0	0	0
ENSG00000292327	PPP2R3B	protein_coding	6.440209322	6.440209321	1.791266181	1.791266181
ENSG00000292328	RPL14P5	processed_pseudogene	0	0	0	0
ENSG00000292329		unprocessed_pseudogene	0	0	0	0
ENSG00000292330		lncRNA	0	0	0	0
ENSG00000292331	ASMTL-AS1	lncRNA	0.304441489	0.304441489	0.115236727	0.115236727
ENSG00000292332	IL3RA	protein_coding	0.205292042	0.205292043	0.038853415	0.038853415
ENSG00000292333	P2RY8	protein_coding	0.039815581	0.039815581	0.045212798	0.045212799
ENSG00000292334	SLC25A6	protein_coding	275.2499384	275.2499385	109.3678698	109.3678698
ENSG00000292335		lncRNA	0.691707071	0.691707073	0.628377369	0.628377369
ENSG00000292336	ASMT	protein_coding	0	0	0	0
ENSG00000292337	DHRSX-IT1	lncRNA	0.50108918	0.501089179	0.189671511	0.18967151
ENSG00000292338	DHRSX	protein_coding	8.676729287	8.676729289	4.40743159	4.40743159
ENSG00000292339	ASMTL	protein_coding	5.600026934	5.600026934	2.992536894	2.992536894
ENSG00000292341	LINC00106	lncRNA	0.983149655	0.983149655	0.111642092	0.111642091
ENSG00000292342	LINC00685	lncRNA	8.637934495	8.637934493	2.019469792	2.019469792
ENSG00000292343	AKAP17A	protein_coding	7.10463842	7.104638419	4.966134122	4.966134123
ENSG00000292344	PLCXD1	protein_coding	1.176877537	1.176877537	2.531078898	2.531078898
ENSG00000292345	ZBED1	protein_coding	5.571954627	5.571954629	1.056397202	1.056397202
ENSG00000292346	MIR6089	miRNA	0	0	0	0
ENSG00000292347	LINC00102	lncRNA	0	0	0	0
ENSG00000292348	CD99	protein_coding	245.3972978	245.3972978	1.657398027	1.657398026
ENSG00000292349		lncRNA	0.09173483	0.09173483	0.034723327	0.034723328
ENSG00000292350	Metazoa_SRP	misc_RNA	2.249717621	2.249717624	0.42577984	0.425779838
ENSG00000292352	FABP5P13	processed_pseudogene	0	0	0	0
ENSG00000292353	KRT18P53	processed_pseudogene	0	0	0	0
ENSG00000292354	SHOX	protein_coding	0	0	0	0
ENSG00000292355	MIR3690	miRNA	0	0	0	0
ENSG00000292356	RNA5SP498	rRNA_pseudogene	0	0	0	0
ENSG00000292357	CSF2RA	protein_coding	0.355154116	0.355154116	0.067216196	0.067216197
ENSG00000292358	GTPBP6	protein_coding	12.69559901	12.69559901	4.044339235	4.044339235
ENSG00000292360	LINC03112	lncRNA	0.566475661	0.566475661	0.214421501	0.214421501
ENSG00000292361	CD99P1	transcribed_unprocessed_pseudogene	0.387651879	0.387651878	0.110050048	0.110050047
ENSG00000292362	CD99P1	lncRNA	0.423564416	0.423564416	0.047052476	0.047052476
ENSG00000292363	CRLF2	protein_coding	0	0	0	0
ENSG00000292364	AMD1P2	processed_pseudogene	0	0	0	0
ENSG00000292365	DPH3P2	processed_pseudogene	0	0	0	0
ENSG00000292366	VAMP7	protein_coding	5.664437632	5.664437632	12.4304852	12.4304852
ENSG00000292367	ELOCP24	processed_pseudogene	0	0	0	0
ENSG00000292368	TRPC6P1	processed_pseudogene	0	0	0	0
ENSG00000292369		lncRNA	0	0	0	0
ENSG00000292370	WASIR1	lncRNA	0.690277732	0.690277732	0	0
ENSG00000292371	DDX11L16	unprocessed_pseudogene	0	0	0.062399893	0.062399894
ENSG00000292372	WASH6P	protein_coding	0.494470201	0.494470201	0.494653276	0.494653276
ENSG00000292373	IL9R	protein_coding	0.0156387	0.0156387	0	0
ENSG00000292375		lncRNA	0	0	0	0
ENSG00000292385		lncRNA	0	0	0	0
ENSG00000292400		lncRNA	0	0	0	0
ENSG00000292401		lncRNA	0	0	0	0
ENSG00000292423		lncRNA	0	0	0	0
ENSG00000292430		lncRNA	0	0	0	0
ENSG00000292431		lncRNA	0	0	0	0
ENSG00000292432		lncRNA	0	0	6.738125674	6.738125674
ENSG00000292433		lncRNA	0.27184088	0.27184088	0.463035573	0.463035574
ENSG00000292434	KCNJ6-AS1	lncRNA	0	0	0	0
ENSG00000292435		lncRNA	0	0	0	0
ENSG00000292977		lncRNA	2.204293763	2.204293763	0.765073531	0.765073531
ENSG00000292979		lncRNA	0.78799484	0.78799484	0.891295571	0.891295571
ENSG00000292982	WASH5P	lncRNA	0.093746106	0.093746106	0.151040109	0.151040109
ENSG00000292984		lncRNA				
ENSG00000292985		lncRNA	0.041870474	0.041870474	0	0
ENSG00000292986	DUXAP10	lncRNA	16.84889861	16.8488986	18.01429013	18.01429013
ENSG00000292987		lncRNA	0	0	0	0
ENSG00000292991		lncRNA	0	0	0	0
ENSG00000292993		lncRNA	0	0	0	0
ENSG00000292994		lncRNA	0.032557207	0.032557207	0.145203026	0.145203026
ENSG00000292995	TPRXL	lncRNA	0.11358254	0.11358254	0	0
ENSG00000292997		lncRNA	23.87882665	23.87882665	35.33930393	35.33930393
ENSG00000292998	MIR3171HG	lncRNA	0	0	0.111945741	0.111945742
ENSG00000293000		lncRNA	0	0	0	0
ENSG00000293001		lncRNA	0.09998745	0.09998745	0	0
ENSG00000293002	REXO1L2P	lncRNA	0	0	0	0
ENSG00000293003		lncRNA	0	0	0.044378321	0.044378321
ENSG00000293004		lncRNA	0.621163766	0.621163766	0.816739437	0.816739436
ENSG00000293005		lncRNA	0	0	0	0
ENSG00000293007		lncRNA	0	0	0	0
ENSG00000293008		lncRNA	0.661303465	0.661303466	1.399341265	1.399341265
ENSG00000293009		lncRNA	0	0	0	0
ENSG00000293012		lncRNA	0	0	0	0
ENSG00000293013		lncRNA	0.015135906	0.015135906	0.031625295	0.031625295
ENSG00000293014		lncRNA	0	0	0	0
ENSG00000293015		lncRNA	0	0	0	0
ENSG00000293016		lncRNA	86.61253864	86.61253864	107.6249564	107.6249564
ENSG00000293017		lncRNA	0	0	0	0
ENSG00000293019	CIBAR1P2	lncRNA	0	0	0	0
ENSG00000293020		lncRNA	0	0	0	0
ENSG00000293021		lncRNA	1.599064001	1.599063998	1.210550518	1.210550519
ENSG00000293023		lncRNA	0	0	0.050419009	0.050419009
ENSG00000293024		lncRNA	0.119595635	0.119595636	0.067903736	0.067903736
ENSG00000293025		lncRNA	20.03709235	20.03709235	37.48697216	37.48697216
ENSG00000293027		lncRNA	0	0	0.452767455	0.452767455
ENSG00000293029	WBP11P1	lncRNA	0.80491243	0.80491243	0.664743757	0.664743758
ENSG00000293032	TMEM14EP	lncRNA	0	0	0	0
ENSG00000293033		lncRNA	0.723702842	0.723702841	0.616353509	0.616353509
ENSG00000293034	NAP1L6P	lncRNA	0.053197824	0.053197824	0	0
ENSG00000293035	LINC01667	lncRNA	0	0	0	0
ENSG00000293037		lncRNA	0.163624119	0.163624119	0.393493075	0.393493075
ENSG00000293038		lncRNA	0.290273229	0.29027323	0.197772802	0.197772802
ENSG00000293042		lncRNA	0.241840187	0.241840187	0.662882944	0.662882944
ENSG00000293043		lncRNA	0	0	0	0
ENSG00000293044		lncRNA	0	0	0	0
ENSG00000293047	WTAPP1	lncRNA	0	0	0	0
ENSG00000293050		lncRNA	16.92091572	16.92091571	21.64988536	21.64988536
ENSG00000293053		lncRNA	0	0	0.143576923	0.143576922
ENSG00000293054		lncRNA	0	0	0	0
ENSG00000293056	RPL13AP3	lncRNA	0.295278621	0.29527862	0.231360612	0.231360612
ENSG00000293057		lncRNA	349.3730801	349.3730801	349.8200553	349.8200552
ENSG00000293058		lncRNA	0	0	0	0
ENSG00000293060		lncRNA	333.9001062	333.9001063	354.8545313	354.8545312
ENSG00000293061	THAP3P1	lncRNA	0	0	0	0
ENSG00000293062		lncRNA	0.123243922	0.123243922	0	0
ENSG00000293063		lncRNA	0	0	0	0
ENSG00000293064		lncRNA	17.14815358	17.14815358	25.62777777	25.62777776
ENSG00000293066		lncRNA	0.047389999	0.047389999	0	0
ENSG00000293068		lncRNA	0	0	0	0
ENSG00000293071		lncRNA	0	0	0	0
ENSG00000293072	FAM74A6	lncRNA	0	0	0	0
ENSG00000293073		lncRNA	0	0	0	0
ENSG00000293075	FAM74A4	lncRNA	0	0	0	0
ENSG00000293076		lncRNA	1.151963843	1.151963844	1.17987184	1.17987184
